geoid,State,age,season,MMWR Year/Week,Deaths from influenza
State,Mississippi,All,2014-15,201509,0
State,Tennessee,All,2014-15,201516,0
State,West Virginia,All,2014-15,201452,0
National,NA,18-64 years,2014-15,201506,31
State,Hawaii,All,2014-15,201511,0
State,Iowa,All,2014-15,201518,0
State,North Dakota,All,2014-15,201451,0
State,Nevada,All,2014-15,201526,0
State,West Virginia,All,2014-15,201518,0
State,Missouri,All,2014-15,201539,0
State,Delaware,All,2014-15,201513,0
Region,NA,All,2014-15,201507,33
State,Virginia,All,2014-15,201533,0
State,Louisiana,All,2014-15,201527,0
State,Mississippi,All,2014-15,201523,0
State,Utah,All,2014-15,201444,0
State,Illinois,All,2014-15,201445,0
State,Texas,All,2014-15,201440,0
State,Utah,All,2014-15,201511,0
State,Maryland,All,2014-15,201514,0
Region,NA,All,2014-15,201445,0
Region,NA,All,2014-15,201440,4
State,Florida,All,2014-15,201442,0
National,NA,65 years and older,2014-15,201503,626
State,Arizona,All,2014-15,201442,0
State,Minnesota,All,2014-15,201525,0
State,Kansas,All,2014-15,201504,0
National,NA,All,2014-15,201524,6
State,Maine,All,2014-15,201527,0
Region,NA,All,2014-15,201519,2
State,Arizona,All,2014-15,201526,0
State,Utah,All,2014-15,201528,0
State,Michigan,All,2014-15,201450,0
National,NA,18-64 years,2014-15,201523,1
State,North Dakota,All,2014-15,201514,0
Region,NA,All,2014-15,201514,20
State,Minnesota,All,2014-15,201440,0
State,Delaware,All,2014-15,201539,0
Region,NA,All,2014-15,201517,14
State,Kansas,All,2014-15,201526,0
State,Alaska,All,2014-15,201519,0
State,California,All,2014-15,201528,0
Region,NA,All,2014-15,201506,24
State,Nevada,All,2014-15,201441,0
State,Kentucky,All,2014-15,201442,0
State,New York City,All,2014-15,201446,0
State,Maryland,All,2014-15,201528,0
State,Montana,All,2014-15,201524,0
State,Alabama,All,2014-15,201453,0
State,Hawaii,All,2014-15,201443,0
State,Idaho,All,2014-15,201505,0
Region,NA,All,2014-15,201450,39
State,Kentucky,All,2014-15,201450,0
State,Michigan,All,2014-15,201539,0
State,Louisiana,All,2014-15,201517,0
State,Delaware,All,2014-15,201527,0
State,South Dakota,All,2014-15,201512,0
Region,NA,All,2014-15,201530,0
State,South Dakota,All,2014-15,201508,0
State,Montana,All,2014-15,201444,0
State,Vermont,All,2014-15,201443,0
State,North Carolina,All,2014-15,201518,0
State,New Mexico,All,2014-15,201508,0
State,North Dakota,All,2014-15,201538,0
State,Kansas,All,2014-15,201449,0
Region,NA,All,2014-15,201506,61
Region,NA,All,2014-15,201450,14
National,NA,18-64 years,2014-15,201451,45
State,Tennessee,All,2014-15,201536,0
State,Nevada,All,2014-15,201447,0
State,Maryland,All,2014-15,201529,0
State,Minnesota,All,2014-15,201533,0
State,Montana,All,2014-15,201530,0
State,Kansas,All,2014-15,201513,0
State,Nevada,All,2014-15,201453,0
State,Massachusetts,All,2014-15,201515,0
State,Indiana,All,2014-15,201530,0
State,Nebraska,All,2014-15,201535,0
State,Indiana,All,2014-15,201446,0
State,Hawaii,All,2014-15,201505,0
State,Tennessee,All,2014-15,201539,0
State,South Dakota,All,2014-15,201534,0
State,Wisconsin,All,2014-15,201442,0
State,Arizona,All,2014-15,201517,0
State,Oregon,All,2014-15,201528,0
State,New Hampshire,All,2014-15,201513,0
State,North Carolina,All,2014-15,201511,0
State,Alaska,All,2014-15,201441,0
National,NA,65 years and older,2014-15,201525,1
State,New Mexico,All,2014-15,201536,0
State,New York,All,2014-15,201446,0
State,Maryland,All,2014-15,201523,0
State,Wisconsin,All,2014-15,201502,0
Region,NA,All,2014-15,201449,13
Region,NA,All,2014-15,201442,0
State,North Carolina,All,2014-15,201442,0
State,New York City,All,2014-15,201502,0
State,Mississippi,All,2014-15,201515,0
State,South Dakota,All,2014-15,201524,0
Region,NA,All,2014-15,201532,2
State,New York City,All,2014-15,201537,0
State,Texas,All,2014-15,201502,0
State,South Dakota,All,2014-15,201502,0
State,California,All,2014-15,201519,0
National,NA,0-17 years,2014-15,201444,1
State,Idaho,All,2014-15,201510,0
Region,NA,All,2014-15,201537,1
State,Illinois,All,2014-15,201517,0
State,New Mexico,All,2014-15,201507,0
State,Nebraska,All,2014-15,201514,0
State,West Virginia,All,2014-15,201503,0
State,Idaho,All,2014-15,201503,0
State,Tennessee,All,2014-15,201441,0
State,New York,All,2014-15,201503,0
State,Colorado,All,2014-15,201443,0
Region,NA,All,2014-15,201446,3
State,Arkansas,All,2014-15,201522,0
State,South Dakota,All,2014-15,201532,0
Region,NA,All,2014-15,201519,3
State,Vermont,All,2014-15,201511,0
Region,NA,All,2014-15,201511,12
State,Wyoming,All,2014-15,201445,0
State,South Dakota,All,2014-15,201440,0
State,Michigan,All,2014-15,201529,0
State,Alabama,All,2014-15,201531,0
State,Colorado,All,2014-15,201442,0
State,Nebraska,All,2014-15,201513,0
State,North Dakota,All,2014-15,201445,0
State,Idaho,All,2014-15,201514,0
National,NA,All,2014-15,201526,6
State,North Dakota,All,2014-15,201440,0
State,Mississippi,All,2014-15,201537,0
State,Connecticut,All,2014-15,201531,0
State,Alaska,All,2014-15,201503,0
State,Mississippi,All,2014-15,201532,0
State,Maine,All,2014-15,201509,0
Region,NA,All,2014-15,201533,1
State,Wyoming,All,2014-15,201507,0
State,Michigan,All,2014-15,201522,0
National,NA,18-64 years,2014-15,201531,1
Region,NA,All,2014-15,201516,5
State,Rhode Island,All,2014-15,201442,0
Region,NA,All,2014-15,201453,226
State,New Hampshire,All,2014-15,201529,0
State,Missouri,All,2014-15,201447,0
State,North Dakota,All,2014-15,201503,0
State,Alabama,All,2014-15,201525,0
State,Wyoming,All,2014-15,201513,0
State,Connecticut,All,2014-15,201509,0
State,Virginia,All,2014-15,201537,0
State,Arkansas,All,2014-15,201510,0
National,NA,18-64 years,2014-15,201509,19
State,Hawaii,All,2014-15,201520,0
State,Massachusetts,All,2014-15,201453,0
State,North Dakota,All,2014-15,201515,0
Region,NA,All,2014-15,201521,1
National,NA,All,2014-15,201444,17
State,Massachusetts,All,2014-15,201507,0
State,Idaho,All,2014-15,201524,0
State,Kentucky,All,2014-15,201525,0
State,New Jersey,All,2014-15,201521,0
State,North Dakota,All,2014-15,201502,0
State,Nebraska,All,2014-15,201440,0
State,Florida,All,2014-15,201513,0
State,Alaska,All,2014-15,201524,0
State,Iowa,All,2014-15,201451,0
State,Alaska,All,2014-15,201443,0
State,Maryland,All,2014-15,201535,0
Region,NA,All,2014-15,201529,0
State,Florida,All,2014-15,201448,0
State,Utah,All,2014-15,201536,0
State,District of Columbia,All,2014-15,201451,0
State,Arizona,All,2014-15,201443,0
State,New York City,All,2014-15,201510,0
Region,NA,All,2014-15,201533,0
Region,NA,All,2014-15,201448,15
Region,NA,All,2014-15,201528,0
State,South Carolina,All,2014-15,201501,0
State,Rhode Island,All,2014-15,201534,0
Region,NA,All,2014-15,201506,13
State,New York City,All,2014-15,201511,0
State,North Carolina,All,2014-15,201510,0
Region,NA,All,2014-15,201531,0
State,Connecticut,All,2014-15,201440,0
Region,NA,All,2014-15,201516,3
State,Indiana,All,2014-15,201449,0
National,NA,18-64 years,2014-15,201511,22
State,North Carolina,All,2014-15,201453,0
State,District of Columbia,All,2014-15,201534,0
State,Minnesota,All,2014-15,201502,0
Region,NA,All,2014-15,201538,0
Region,NA,All,2014-15,201537,1
State,Virginia,All,2014-15,201520,0
Region,NA,All,2014-15,201517,1
State,Vermont,All,2014-15,201529,0
Region,NA,All,2014-15,201530,0
State,Texas,All,2014-15,201507,0
State,North Dakota,All,2014-15,201532,0
State,District of Columbia,All,2014-15,201502,0
State,North Carolina,All,2014-15,201508,0
State,Maryland,All,2014-15,201508,0
State,New York,All,2014-15,201522,0
State,Tennessee,All,2014-15,201443,0
State,New York City,All,2014-15,201533,0
State,Maine,All,2014-15,201523,0
State,Nebraska,All,2014-15,201525,0
State,North Carolina,All,2014-15,201448,0
State,Mississippi,All,2014-15,201510,0
Region,NA,All,2014-15,201525,0
National,NA,All,2014-15,201529,3
State,Tennessee,All,2014-15,201453,0
State,Oklahoma,All,2014-15,201447,0
Region,NA,All,2014-15,201449,11
State,Delaware,All,2014-15,201512,0
State,South Dakota,All,2014-15,201506,0
State,Maryland,All,2014-15,201502,0
State,Kansas,All,2014-15,201505,0
State,Texas,All,2014-15,201505,0
State,Alaska,All,2014-15,201517,0
State,South Carolina,All,2014-15,201503,0
State,Wyoming,All,2014-15,201508,0
State,Virginia,All,2014-15,201526,0
State,Nevada,All,2014-15,201532,0
Region,NA,All,2014-15,201444,0
State,Nevada,All,2014-15,201505,0
State,Maryland,All,2014-15,201503,0
State,Arizona,All,2014-15,201509,0
State,Iowa,All,2014-15,201501,0
State,Pennsylvania,All,2014-15,201444,0
State,Nevada,All,2014-15,201513,0
State,West Virginia,All,2014-15,201502,0
State,Michigan,All,2014-15,201507,0
State,Washington,All,2014-15,201449,0
Region,NA,All,2014-15,201447,0
State,New Hampshire,All,2014-15,201532,0
Region,NA,All,2014-15,201451,1
Region,NA,All,2014-15,201515,15
State,Maine,All,2014-15,201533,0
Region,NA,All,2014-15,201520,3
State,Ohio,All,2014-15,201513,0
State,Nevada,All,2014-15,201510,0
State,South Carolina,All,2014-15,201447,0
State,New Jersey,All,2014-15,201519,0
State,Oklahoma,All,2014-15,201514,0
Region,NA,All,2014-15,201526,1
State,Connecticut,All,2014-15,201450,0
State,New Mexico,All,2014-15,201529,0
Region,NA,All,2014-15,201531,0
State,Kentucky,All,2014-15,201513,0
Region,NA,All,2014-15,201447,0
State,Massachusetts,All,2014-15,201443,0
State,Hawaii,All,2014-15,201532,0
Region,NA,All,2014-15,201536,0
National,NA,0-17 years,2014-15,201446,3
State,Florida,All,2014-15,201530,0
State,Missouri,All,2014-15,201446,0
State,Alabama,All,2014-15,201502,0
State,Massachusetts,All,2014-15,201446,0
State,Maine,All,2014-15,201446,0
Region,NA,All,2014-15,201507,16
State,Arkansas,All,2014-15,201526,0
State,Hawaii,All,2014-15,201449,0
Region,NA,All,2014-15,201522,3
State,Missouri,All,2014-15,201440,0
State,Georgia,All,2014-15,201444,0
State,South Carolina,All,2014-15,201530,0
National,NA,18-64 years,2014-15,201513,21
State,Maine,All,2014-15,201444,0
State,Oregon,All,2014-15,201525,0
State,Oregon,All,2014-15,201519,0
State,Illinois,All,2014-15,201510,0
State,Montana,All,2014-15,201519,0
Region,NA,All,2014-15,201453,17
State,Florida,All,2014-15,201503,0
State,Missouri,All,2014-15,201507,0
State,Massachusetts,All,2014-15,201506,0
State,Indiana,All,2014-15,201452,0
State,Oklahoma,All,2014-15,201527,0
Region,NA,All,2014-15,201515,5
State,Florida,All,2014-15,201528,0
State,Florida,All,2014-15,201502,0
State,Vermont,All,2014-15,201535,0
State,Texas,All,2014-15,201528,0
State,Massachusetts,All,2014-15,201539,0
State,Tennessee,All,2014-15,201501,0
State,Kansas,All,2014-15,201528,0
State,New York,All,2014-15,201450,0
Region,NA,All,2014-15,201448,4
Region,NA,All,2014-15,201516,5
State,Tennessee,All,2014-15,201447,0
State,Tennessee,All,2014-15,201514,0
Region,NA,All,2014-15,201529,0
State,Minnesota,All,2014-15,201522,0
State,Utah,All,2014-15,201529,0
Region,NA,All,2014-15,201539,1
Region,NA,All,2014-15,201511,9
State,Louisiana,All,2014-15,201526,0
Region,NA,All,2014-15,201513,5
Region,NA,All,2014-15,201536,1
State,West Virginia,All,2014-15,201516,0
National,NA,65 years and older,2014-15,201539,4
State,Delaware,All,2014-15,201510,0
State,Wisconsin,All,2014-15,201441,0
State,Wyoming,All,2014-15,201530,0
National,NA,18-64 years,2014-15,201520,5
State,Nevada,All,2014-15,201442,0
Region,NA,All,2014-15,201445,2
State,North Carolina,All,2014-15,201507,0
State,Georgia,All,2014-15,201517,0
Region,NA,All,2014-15,201447,4
Region,NA,All,2014-15,201503,100
State,Montana,All,2014-15,201504,0
State,Virginia,All,2014-15,201503,0
Region,NA,All,2014-15,201524,2
State,Illinois,All,2014-15,201521,0
State,Kansas,All,2014-15,201516,0
State,New York City,All,2014-15,201442,0
State,Nebraska,All,2014-15,201503,0
State,Maryland,All,2014-15,201539,0
Region,NA,All,2014-15,201450,53
State,Wyoming,All,2014-15,201511,0
State,Nebraska,All,2014-15,201511,0
State,Maine,All,2014-15,201502,0
State,Nebraska,All,2014-15,201531,0
State,Tennessee,All,2014-15,201504,0
State,Minnesota,All,2014-15,201521,0
State,Arkansas,All,2014-15,201506,0
State,California,All,2014-15,201518,0
State,Minnesota,All,2014-15,201449,0
Region,NA,All,2014-15,201508,11
State,Kentucky,All,2014-15,201510,0
State,Arkansas,All,2014-15,201538,0
Region,NA,All,2014-15,201506,59
National,NA,0-17 years,2014-15,201442,1
State,Massachusetts,All,2014-15,201440,0
State,Ohio,All,2014-15,201442,0
State,Massachusetts,All,2014-15,201447,0
State,Idaho,All,2014-15,201506,0
State,Florida,All,2014-15,201509,0
State,North Dakota,All,2014-15,201447,0
National,NA,All,2014-15,201538,8
State,Texas,All,2014-15,201449,0
State,Colorado,All,2014-15,201446,0
State,Florida,All,2014-15,201522,0
Region,NA,All,2014-15,201512,18
State,Wisconsin,All,2014-15,201523,0
State,Maryland,All,2014-15,201442,0
State,Oregon,All,2014-15,201448,0
State,South Carolina,All,2014-15,201535,0
State,Rhode Island,All,2014-15,201537,0
Region,NA,All,2014-15,201529,0
State,Arizona,All,2014-15,201511,0
State,Wyoming,All,2014-15,201533,0
State,Maryland,All,2014-15,201519,0
Region,NA,All,2014-15,201521,2
State,Georgia,All,2014-15,201443,0
State,Texas,All,2014-15,201522,0
State,Georgia,All,2014-15,201448,0
Region,NA,All,2014-15,201440,0
State,Alabama,All,2014-15,201533,0
State,Alabama,All,2014-15,201506,0
National,NA,All,2014-15,201530,4
State,Maryland,All,2014-15,201516,0
State,Nevada,All,2014-15,201501,0
State,Indiana,All,2014-15,201516,0
State,Iowa,All,2014-15,201506,0
State,Massachusetts,All,2014-15,201452,0
State,Pennsylvania,All,2014-15,201512,0
State,Georgia,All,2014-15,201519,0
State,Indiana,All,2014-15,201539,0
Region,NA,All,2014-15,201449,1
Region,NA,All,2014-15,201444,3
Region,NA,All,2014-15,201441,0
State,Oregon,All,2014-15,201442,0
State,Alabama,All,2014-15,201449,0
State,Indiana,All,2014-15,201507,0
National,NA,All,2014-15,201520,14
State,Utah,All,2014-15,201515,0
Region,NA,All,2014-15,201453,84
State,Washington,All,2014-15,201506,0
State,Louisiana,All,2014-15,201511,0
National,NA,18-64 years,2014-15,201440,1
State,Alaska,All,2014-15,201446,0
State,West Virginia,All,2014-15,201447,0
State,North Dakota,All,2014-15,201453,0
State,Washington,All,2014-15,201440,0
State,New York City,All,2014-15,201519,0
State,Montana,All,2014-15,201441,0
State,Wyoming,All,2014-15,201518,0
State,California,All,2014-15,201505,0
State,Indiana,All,2014-15,201523,0
State,New Jersey,All,2014-15,201441,0
State,Louisiana,All,2014-15,201535,0
Region,NA,All,2014-15,201513,10
Region,NA,All,2014-15,201505,47
State,Rhode Island,All,2014-15,201520,0
State,Washington,All,2014-15,201447,0
State,Idaho,All,2014-15,201533,0
State,Alaska,All,2014-15,201525,0
State,California,All,2014-15,201522,0
State,New York,All,2014-15,201506,0
State,Connecticut,All,2014-15,201536,0
State,Georgia,All,2014-15,201533,0
State,California,All,2014-15,201441,0
State,New Mexico,All,2014-15,201441,0
State,Wisconsin,All,2014-15,201444,0
State,Vermont,All,2014-15,201518,0
State,Mississippi,All,2014-15,201516,0
Region,NA,All,2014-15,201504,79
State,Vermont,All,2014-15,201525,0
State,Idaho,All,2014-15,201521,0
State,District of Columbia,All,2014-15,201527,0
Region,NA,All,2014-15,201526,0
State,Georgia,All,2014-15,201522,0
State,Indiana,All,2014-15,201538,0
State,New Jersey,All,2014-15,201501,0
State,Georgia,All,2014-15,201528,0
State,District of Columbia,All,2014-15,201520,0
State,District of Columbia,All,2014-15,201522,0
State,Pennsylvania,All,2014-15,201443,0
State,Montana,All,2014-15,201450,0
Region,NA,All,2014-15,201522,0
State,Maine,All,2014-15,201535,0
State,West Virginia,All,2014-15,201523,0
State,Florida,All,2014-15,201453,0
State,Nevada,All,2014-15,201520,0
National,NA,0-17 years,2014-15,201441,0
State,New Mexico,All,2014-15,201450,0
State,New York City,All,2014-15,201509,0
State,Arkansas,All,2014-15,201503,0
State,Maine,All,2014-15,201517,0
State,Oklahoma,All,2014-15,201505,0
State,Oklahoma,All,2014-15,201535,0
State,Hawaii,All,2014-15,201441,0
State,New Hampshire,All,2014-15,201537,0
State,Georgia,All,2014-15,201529,0
Region,NA,All,2014-15,201511,13
State,Rhode Island,All,2014-15,201533,0
State,Oregon,All,2014-15,201513,0
State,Missouri,All,2014-15,201443,0
State,New Mexico,All,2014-15,201521,0
State,New Jersey,All,2014-15,201446,0
State,Ohio,All,2014-15,201528,0
State,California,All,2014-15,201515,0
State,New Hampshire,All,2014-15,201507,0
State,Tennessee,All,2014-15,201452,0
State,New York,All,2014-15,201536,0
Region,NA,All,2014-15,201513,20
State,New Jersey,All,2014-15,201536,0
State,South Carolina,All,2014-15,201517,0
State,Wisconsin,All,2014-15,201526,0
Region,NA,All,2014-15,201509,17
State,Washington,All,2014-15,201515,0
State,Florida,All,2014-15,201517,0
State,Massachusetts,All,2014-15,201524,0
State,Minnesota,All,2014-15,201501,0
State,New York City,All,2014-15,201527,0
State,Wyoming,All,2014-15,201510,0
Region,NA,All,2014-15,201507,26
State,Vermont,All,2014-15,201504,0
Region,NA,All,2014-15,201526,2
State,District of Columbia,All,2014-15,201444,0
State,Pennsylvania,All,2014-15,201522,0
State,Colorado,All,2014-15,201518,0
National,NA,18-64 years,2014-15,201507,33
Region,NA,All,2014-15,201444,8
State,Vermont,All,2014-15,201440,0
State,Montana,All,2014-15,201515,0
State,Hawaii,All,2014-15,201440,0
State,New Jersey,All,2014-15,201504,0
State,Ohio,All,2014-15,201440,0
State,Minnesota,All,2014-15,201529,0
State,New Hampshire,All,2014-15,201442,0
Region,NA,All,2014-15,201450,3
Region,NA,All,2014-15,201528,0
State,California,All,2014-15,201446,0
State,South Dakota,All,2014-15,201501,0
State,South Carolina,All,2014-15,201512,0
State,Pennsylvania,All,2014-15,201504,0
State,Hawaii,All,2014-15,201515,0
State,Illinois,All,2014-15,201529,0
State,Tennessee,All,2014-15,201445,0
State,Colorado,All,2014-15,201447,0
State,Utah,All,2014-15,201534,0
Region,NA,All,2014-15,201522,1
Region,NA,All,2014-15,201539,2
